# telescope   = tel13
# season      = 2014-2015
# filter      = RG715
# aperture    = 6.000               pix
# deblend     = 1
# gliese      = 1132
# lhs         = 281
# nltt        = 23819
# twomass     = 10145184-4709244
# ra          = 10:14:51.770        hr
# dec         = -47:09:24.10        deg
# pmra        = -1.04648201531881   arcsec/yr
# pmdec       = 0.416445772717513   arcsec/yr
# aflag       = R 
# plx         = 0.08307             arcsec
# e_plx       = 0.00169             arcsec
# r_plx       = 2005AJ....129.1954J
# distmod     = 0.402778947673816   mag
# s_distmod   = T
# bjmag       = 13.95               mag
# rfmag       = 11.93               mag
# inmag       = 9.57                mag
# jmag        = 9.245               mag
# e_jmag      = 0.026               mag
# q_jmag      = A
# hmag        = 8.666               mag
# e_hmag      = 0.031               mag
# q_hmag      = A
# kmag        = 8.322               mag
# e_kmag      = 0.027               mag
# q_kmag      = A
# vest        = 13.49               mag
# s_vest      = R
# vmjest      = 4.245               mag
# spectype    = M3.5
# r_spectype  = 1996AJ....112.2799H
# mass        = 0.180204199469014   Msol
# radius      = 0.201979294465034   Rsol
# null_dc[1]  = 0.000114            mag
# null_dc[2]  = 0.000573            mag
# null_cm     = 0.844670            mag/mag
# null_fwhm_k = -0.001020           mag/pix
# null_fwhm_0 = 2.516000            pix
# null_chidof = 3.918
# null_nfit   = 9264
# null_nparm  = 4
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2456688.843501    0.013151    0.001999  18.023 -0.0691  2.115 0.074 1.12908  1021.719  1022.864  179.97    32.09 26692  2  1 0 0  0.005417    0.007593
2456688.844020    0.011625    0.001999  18.023 -0.0640  2.065 0.062 1.13025  1022.312  1021.326  179.97    32.86 22902  2  1 0 0  0.005435    0.006001
2456688.860997    0.008434    0.002078  18.023 -0.0781  2.122 0.063 1.17382  1022.106  1022.960  179.98    40.19 25651  2  1 0 0  0.006012    0.002381
2456688.861513    0.003393    0.002077  18.023 -0.0764  2.203 0.081 1.17532  1022.413  1022.322  179.98    43.16 18966  2  1 0 0  0.006030   -0.002592
2456688.877865    0.005984    0.002142  18.023 -0.0770  2.255 0.042 1.22873  1021.615  1023.458  179.98    59.73 16319  2  1 0 0  0.005366    0.000612
2456688.878380    0.011123    0.002151  18.023 -0.0815  2.314 0.042 1.23061  1021.590  1024.584  179.98    62.36 15231  2  1 0 0  0.005342    0.005832
2456688.892436    0.004918    0.002366  18.023 -0.0771  2.257 0.096 1.28714  1022.958  1023.734  179.97   268.84 20443  2  1 0 0  0.006409   -0.001333
2456688.892946    0.005977    0.002369  18.023 -0.0816  2.238 0.133 1.28939  1023.191  1021.934  179.98   303.15 21437  2  1 0 0  0.006478   -0.000352
2456689.551120    0.008486    0.003380  18.023 -0.0674  2.641 0.057 1.95756  1024.496  1023.220   -0.00    50.30 14186  1  1 0 0  0.004169    0.004978
2456689.551641    0.009383    0.003366  18.023 -0.0731  2.857 0.044 1.95045  1024.391  1022.176   -0.01    47.60 12058  1  1 0 0  0.004140    0.006119
2456689.570645    0.009740    0.002906  18.023 -0.0609  2.489 0.053 1.72595  1024.147  1023.092   -0.00    47.01 18595  1  1 0 0  0.003615    0.006544
2456689.571179    0.015675    0.002907  18.023 -0.0605  2.412 0.053 1.72050  1024.208  1022.646    0.00    46.25 16914  1  1 0 0  0.003622    0.012395
2456689.591287    0.009664    0.002620  18.023 -0.0642  2.282 0.065 1.54208  1023.883  1022.911    0.01    44.13 24034  1  1 0 0  0.004212    0.005753
2456689.591812    0.001597    0.002582  18.023 -0.0619  2.372 0.062 1.53804  1024.134  1022.669    0.01    41.15 18971  1  1 0 0  0.004240   -0.002245
2456689.609545    0.008149    0.002401  18.023 -0.0631  2.268 0.058 1.41694  1024.084  1022.949    0.02    42.19 22856  1  1 0 0  0.004915    0.003630
2456689.610077    0.006623    0.002374  18.023 -0.0593  2.251 0.053 1.41372  1024.641  1024.478    0.02    40.68 20690  1  1 0 0  0.004921    0.002082
2456689.629404    0.009855    0.002239  18.023 -0.0677  2.178 0.070 1.31060  1024.218  1022.858    0.02    41.34 22710  1  1 0 0  0.004653    0.005466
2456689.629923    0.011280    0.002243  18.023 -0.0654  2.121 0.056 1.30817  1024.605  1021.897    0.02    41.23 26836  1  1 0 0  0.004618    0.006861
2456689.643135    0.018301    0.002158  18.023 -0.0616  2.338 0.067 1.25145  1023.045  1022.482    0.03    38.60 18686  1  1 0 0  0.003763    0.014826
2456689.643657    0.009381    0.002157  18.023 -0.0593  2.502 0.107 1.24940  1023.581  1021.670    0.03    41.01 18239  1  1 0 0  0.003781    0.006059
2456689.662792    0.013927    0.002075  18.023 -0.0612  2.398 0.105 1.18332  1022.993  1021.672    0.03    40.31 20259  1  1 0 0  0.004422    0.009958
2456689.663322    0.008948    0.002065  18.023 -0.0571  2.193 0.055 1.18172  1022.983  1021.968    0.03    40.39 26732  1  1 0 0  0.004426    0.004766
2456689.678267    0.008951    0.002022  18.023 -0.0543  2.245 0.071 1.14127  1023.147  1022.497    0.03    28.77 20275  1  1 0 0  0.004232    0.004986
2456689.678793    0.008324    0.002013  18.023 -0.0515  2.138 0.055 1.14000  1024.110  1022.587    0.03    28.66 22933  1  1 0 0  0.004225    0.004255
2456689.697872    0.003547    0.001955  18.023 -0.0450  2.200 0.045 1.10042  1023.521  1023.234    0.04    31.80 23802  1  1 0 0  0.004163   -0.000406
2456689.698390    0.010521    0.001961  18.023 -0.0471  2.199 0.065 1.09951  1024.419  1025.377    0.04    29.24 19940  1  1 0 0  0.004162    0.006567
2456689.713486    0.009706    0.001933  18.023 -0.0410  2.116 0.070 1.07665  1023.680  1023.736    0.04    30.58 26685  1  1 0 0  0.003883    0.005903
2456689.714000    0.007719    0.001928  18.023 -0.0464  2.245 0.042 1.07599  1023.916  1024.760    0.04    30.10 23942  1  1 0 0  0.003869    0.004060
2456689.729711    0.008762    0.001912  18.023 -0.0417  2.318 0.084 1.05940  1023.363  1025.506    0.05    31.40 15823  1  1 0 0  0.003677    0.005340
2456689.730233    0.003032    0.001897  18.023 -0.0443  2.243 0.055 1.05896  1023.908  1023.046    0.05    30.31 23509  1  1 0 0  0.003680   -0.000470
2456689.744138    0.006437    0.001906  18.023 -0.0532  2.207 0.050 1.05003  1023.382  1022.820    0.05    28.17 21832  1  1 0 0  0.003784    0.002811
2456689.744657    0.009377    0.001905  18.023 -0.0515  2.114 0.052 1.04979  1023.659  1021.670    0.05    28.98 25533  1  1 0 0  0.003791    0.005651
2456689.762006    0.005486    0.001951  18.023 -0.0682  2.196 0.037 1.04589  1299.831  1954.927  179.73    37.04 17700  2  1 0 0  0.004017    0.001193
2456689.763005    0.006269    0.001906  18.023 -0.0563  2.171 0.042 1.04589  1023.761  1024.935  179.95    38.37 26202  2  1 0 0  0.004030    0.001941
2456689.777696    0.011296    0.001901  18.023 -0.0498  2.217 0.066 1.04896  1022.904  1024.573  179.94    32.57 20619  2  1 0 0  0.004631    0.006506
2456689.778212    0.013285    0.001916  18.023 -0.0513  2.184 0.078 1.04917  1022.543  1026.310  179.94    32.91 22994  2  1 0 0  0.004652    0.008443
2456689.793361    0.008559    0.001927  18.023 -0.0555  2.174 0.062 1.05837  1022.851  1023.423  179.94    35.12 23573  2  1 0 0  0.004241    0.004055
2456689.793891    0.007381    0.001914  18.023 -0.0531  2.242 0.047 1.05880  1022.868  1025.513  179.94    35.42 20534  2  1 0 0  0.004210    0.002973
2456689.809024    0.009100    0.001929  18.023 -0.0498  2.479 0.052 1.07436  1023.266  1023.302  179.94    39.09 17462  2  1 0 0  0.003697    0.005366
2456689.809545    0.005803    0.001933  18.023 -0.0529  2.398 0.055 1.07501  1023.211  1023.955  179.95    39.00 19485  2  1 0 0  0.003699    0.001985
2456689.824698    0.008207    0.001964  18.023 -0.0510  2.188 0.059 1.09739  1023.117  1023.595  179.95    43.50 21365  2  1 0 0  0.003772    0.004113
2456689.825224    0.009292    0.001977  18.023 -0.0502  2.126 0.060 1.09829  1022.977  1025.369  179.95    43.80 26102  2  1 0 0  0.003776    0.005131
2456689.841458    0.007255    0.001990  18.023 -0.0511  2.295 0.057 1.13052  1023.089  1021.967  179.95    44.28 22269  2  1 0 0  0.003898    0.003163
2456689.841974    0.009770    0.002003  18.023 -0.0474  2.222 0.061 1.13169  1023.076  1023.854  179.95    44.14 23919  2  1 0 0  0.003902    0.005601
2456689.858191    0.007132    0.002051  18.023 -0.0427  2.285 0.035 1.17346  1023.758  1021.349  179.96    40.16 21816  2  1 0 0  0.002789    0.003967
2456689.858710    0.006260    0.002049  18.023 -0.0421  2.286 0.043 1.17497  1023.179  1022.141  179.96    42.55 20031  2  1 0 0  0.002750    0.003129
2456689.872993    0.003725    0.002106  18.023 -0.0383  2.319 0.045 1.22089  1023.477  1023.889  179.96    45.19 20639  2  1 0 0  0.003102    0.000331
2456689.873519    0.006031    0.002105  18.023 -0.0343  2.260 0.042 1.22275  1023.389  1025.010  179.97    46.08 21191  2  1 0 0  0.003137    0.002547
2456690.550004    0.000110    0.003303  18.023 -0.0230  2.266 0.069 1.93636  1023.983  1024.276   -0.00    68.26 22740  1  1 0 0  0.001255   -0.001320
2456690.550523    0.011114    0.003278  18.023 -0.0187  2.377 0.079 1.92945  1023.861  1023.921   -0.00    66.98 23985  1  1 0 0  0.001277    0.009780
2456690.574292    0.006797    0.002778  18.023 -0.0342  2.283 0.072 1.66388  1023.979  1024.701    0.00    47.82 21741  1  1 0 0  0.001423    0.005243
2456690.574805    0.004140    0.002769  18.023 -0.0301  2.266 0.064 1.65910  1024.464  1024.407    0.00    47.83 19692  1  1 0 0  0.001405    0.002583
2456690.595150    0.005028    0.002500  18.023 -0.0297  2.288 0.058 1.49372  1023.908  1024.460    0.01    39.57 20190  1  1 0 0  0.000534    0.004229
2456690.595675    0.009131    0.002482  18.023 -0.0214  2.289 0.054 1.49002  1023.766  1024.788    0.01    38.00 21488  1  1 0 0  0.000509    0.008355
2456690.612536    0.004655    0.002312  18.023 -0.0131  2.329 0.047 1.38374  1024.155  1023.940    0.02    38.95 19082  1  1 0 0 -0.000403    0.004690
2456690.613058    0.006610    0.002302  18.023 -0.0070  2.303 0.055 1.38081  1024.635  1024.559    0.01    37.62 19712  1  1 0 0 -0.000434    0.006645
2456690.628269    0.003659    0.002202  18.023 -0.0231  2.261 0.064 1.30339  1024.144  1024.199    0.02    35.09 23795  1  1 0 0 -0.000747    0.003916
2456690.628782    0.003399    0.002180  18.023 -0.0164  2.110 0.066 1.30104  1024.771  1023.682    0.02    35.71 24995  1  1 0 0 -0.000720    0.003479
2456690.646814    0.010016    0.002103  18.023 -0.0124  2.148 0.055 1.22742  1022.881  1022.314    0.03    34.14 25779  1  1 0 0  0.000118    0.009427
2456690.647336    0.002130    0.002091  18.023 -0.0109  2.145 0.060 1.22553  1023.840  1024.139    0.04    34.30 28247  1  1 0 0  0.000130    0.001527
2456690.665889    0.005584    0.002016  18.023 -0.0166  2.095 0.063 1.16651  1022.762  1022.251    0.04    31.14 27620  1  1 0 0  0.000538    0.004585
2456690.666409    0.005596    0.002005  18.023 -0.0097  2.051 0.052 1.16507  1023.004  1023.964    0.04    31.27 31284  1  1 0 0  0.000545    0.004547
2456690.685898    0.007137    0.001957  18.023 -0.0246  2.199 0.067 1.11816  1023.503  1022.772    0.04    30.64 23001  1  1 0 0  0.000666    0.006137
2456690.686423    0.010367    0.001956  18.023 -0.0224  2.133 0.068 1.11708  1023.974  1021.320    0.04    30.76 27783  1  1 0 0  0.000646    0.009316
2456690.705348    0.006682    0.001916  18.023 -0.0278  2.157 0.072 1.08412  1021.632  1020.306    0.04    27.24 22533  1  1 0 0  0.000016    0.006188
2456690.705865    0.007090    0.001918  18.023 -0.0263  2.107 0.058 1.08338  1023.058  1023.302    0.04    26.43 24733  1  1 0 0  0.000013    0.006547
2456690.723507    0.005903    0.001898  18.023 -0.0234  2.125 0.070 1.06252  1024.088  1024.875    0.05    26.18 28059  1  1 0 0 -0.000099    0.005473
2456690.724027    0.005177    0.001908  18.023 -0.0232  2.299 0.119 1.06204  1024.547  1024.322    0.05    24.98 19809  1  1 0 0 -0.000110    0.004934
2456690.740494    0.003072    0.001899  18.023 -0.0111  2.175 0.074 1.05048  1023.951  1024.050    0.05    24.28 27982  1  1 0 0 -0.000456    0.002994
2456690.741009    0.004554    0.001877  18.023 -0.0097  2.160 0.062 1.05023  1024.390  1024.589    0.05    25.51 20211  1  1 0 0 -0.000466    0.004470
2456690.756244    0.009099    0.001883  18.023 -0.0101  2.203 0.058 1.04602  1023.819  1023.208    0.06    26.92 24278  1  1 0 0 -0.001550    0.009974
2456690.756776    0.005335    0.001865  18.023 -0.0089  2.198 0.055 1.04598  1024.138  1023.628    0.05    26.89 22588  1  1 0 0 -0.001592    0.006240
2456690.770919    0.007340    0.001871  18.023 -0.0031  2.298 0.082 1.04755  1021.762  1024.488  179.94    31.81 20288  2  1 0 0 -0.002462    0.008625
2456690.771433    0.005531    0.001886  18.023 -0.0030  2.449 0.077 1.04771  1022.176  1024.856  179.94    32.49 18496  2  1 0 0 -0.002487    0.006990
2456690.787386    0.005047    0.001872  18.023  0.0010  2.543 0.060 1.05586  1022.038  1024.468  179.94    31.46 19236  2  1 0 0 -0.002655    0.006744
2456690.787907    0.012539    0.001875  18.023  0.0038  2.134 0.056 1.05624  1021.983  1025.968  179.94    32.27 26704  2  1 0 0 -0.002608    0.013779
2456690.802808    0.005786    0.001907  18.023  0.0002  2.106 0.075 1.07016  1022.600  1023.912  179.94    31.50 28134  2  1 0 0 -0.001275    0.005871
2456690.803327    0.001942    0.001898  18.023 -0.0040  2.247 0.063 1.07076  1022.575  1023.951  179.94    32.12 23897  2  1 0 0 -0.001243    0.002144
2456690.818270    0.006144    0.001910  18.023  0.0036  2.191 0.080 1.09122  1022.865  1023.799  179.94    30.52 27456  2  1 0 0 -0.000810    0.005923
2456690.818786    0.006925    0.001911  18.023  0.0008  2.254 0.077 1.09205  1022.721  1026.003  179.94    31.47 25838  2  1 0 0 -0.000795    0.006755
2456690.833758    0.007494    0.001944  18.023 -0.0001  2.143 0.089 1.11963  1023.174  1022.563  179.95    31.02 22226  2  1 0 0 -0.000681    0.007115
2456690.834284    0.003165    0.001953  18.023 -0.0038  2.216 0.102 1.12073  1023.411  1022.989  179.95    31.37 22361  2  1 0 0 -0.000681    0.002861
2456690.850076    0.002204    0.001995  18.023 -0.0085  2.168 0.088 1.15836  1022.858  1024.552  179.95    32.84 24064  2  1 0 0  0.000233    0.001079
2456690.850591    0.002540    0.001998  18.023 -0.0057  2.101 0.061 1.15975  1022.711  1024.677  179.95    33.50 27512  2  1 0 0  0.000301    0.001289
2456690.866897    0.007939    0.002081  18.023 -0.0090  2.101 0.067 1.20910  1023.214  1023.245  179.96    35.21 26542  2  1 0 0  0.001893    0.005344
2456690.867422    0.005504    0.002067  18.023 -0.0134  2.122 0.076 1.21087  1023.207  1025.435  179.96    36.53 22561  2  1 0 0  0.001885    0.002936
2456690.882997    0.012478    0.002160  18.023 -0.0129  2.213 0.097 1.26969  1023.411  1025.007  179.97    41.22 22526  2  1 0 0  0.001651    0.010201
2456690.883519    0.001996    0.002164  18.023 -0.0167  2.188 0.073 1.27187  1023.273  1024.404  179.97    43.83 22340  2  1 0 0  0.001606   -0.000268
2456691.545126    0.006335    0.003386  18.023 -0.0001  2.488 0.088 1.96617  1024.248  1023.670   -0.01    89.45 18052  1  1 0 0  0.000133    0.006080
2456691.545647   -0.001123    0.003365  18.023 -0.0067  2.153 0.065 1.95900  1024.410  1024.329   -0.00    89.00 21181  1  1 0 0  0.000175   -0.001756
2456691.567144    0.006592    0.002876  18.023 -0.0464  2.463 0.076 1.70707  1024.981  1022.126    0.00    71.19 19494  1  1 0 0  0.001594    0.005077
2456691.567670    0.009858    0.002881  18.023 -0.0524  2.387 0.058 1.70184  1024.983  1022.532    0.00    74.88 18468  1  1 0 0  0.001595    0.008265
2456691.588451    0.006417    0.002579  18.023 -0.0469  2.397 0.053 1.52287  1024.018  1023.806    0.01    63.44 19008  1  1 0 0  0.001586    0.004842
2456691.588977    0.000853    0.002544  18.023 -0.0489  2.252 0.045 1.51897  1024.144  1025.220    0.01    66.24 20029  1  1 0 0  0.001584   -0.000869
2456691.606213    0.000892    0.002378  18.023 -0.0567  2.694 0.099 1.40475  1024.164  1024.245    0.02    60.37 15576  1  1 0 0  0.001582   -0.000377
2456691.606744    0.003918    0.002365  18.023 -0.0497  2.611 0.068 1.40162  1024.497  1024.961    0.02    63.82 16708  1  1 0 0  0.001592    0.002555
2456691.622232    0.007550    0.002255  18.023 -0.0402  2.342 0.055 1.31918  1023.654  1022.713    0.02    57.31 21573  1  1 0 0  0.001902    0.005652
2456691.622760    0.006489    0.002246  18.023 -0.0322  2.397 0.055 1.31665  1025.221  1024.790    0.02    59.51 19197  1  1 0 0  0.001913    0.004637
2456691.638383    0.006988    0.002160  18.023 -0.0358  2.298 0.068 1.24903  1023.889  1021.018    0.02    54.23 25989  1  1 0 0  0.002057    0.004913
2456691.638910   -0.001936    0.002151  18.023 -0.0310  2.252 0.060 1.24698  1024.059  1021.701    0.02    53.35 23585  1  1 0 0  0.002062   -0.004062
2456691.663231    0.010717    0.002043  18.023 -0.0259  2.432 0.059 1.16644  1023.630  1023.916    0.03    50.87 21896  1  1 0 0  0.001462    0.009282
2456691.663760    0.006972    0.002039  18.023 -0.0268  2.309 0.060 1.16497  1024.366  1024.222    0.03    48.80 21197  1  1 0 0  0.001474    0.005402
2456691.679114   -0.001068    0.001993  18.023 -0.0273  2.478 0.058 1.12690  1023.462  1023.585    0.04    51.13 17672  1  1 0 0  0.001812   -0.002752
2456691.679653    0.006165    0.002006  18.023 -0.0288  2.313 0.063 1.12572  1024.088  1023.562    0.04    54.86 21328  1  1 0 0  0.001824    0.004303
2456691.697766    0.005110    0.001952  18.023 -0.0337  2.257 0.051 1.09159  1024.225  1022.767    0.04    47.76 22427  1  1 0 0  0.002156    0.002910
2456691.698286    0.008428    0.001946  18.023 -0.0335  2.281 0.046 1.09076  1024.130  1024.874    0.04    47.26 23924  1  1 0 0  0.002165    0.006244
2456691.713750    0.007566    0.001944  18.023 -0.0460  2.339 0.052 1.06983  1023.145  1023.573    0.05    44.22 20505  1  1 0 0  0.003073    0.004675
2456691.714270    0.004522    0.001919  18.023 -0.0392  2.224 0.064 1.06925  1023.940  1023.573    0.05    45.43 23517  1  1 0 0  0.003114    0.001480
2456691.730781    0.010602    0.001912  18.023 -0.0425  2.118 0.057 1.05454  1022.839  1023.053    0.05    41.18 29362  1  1 0 0  0.003536    0.007095
2456691.731308    0.008165    0.001917  18.023 -0.0394  2.154 0.063 1.05419  1023.549  1023.857    0.05    40.67 24614  1  1 0 0  0.003518    0.004710
2456691.745522    0.006344    0.001909  18.023 -0.0445  2.080 0.058 1.04750  1023.054  1023.687    0.06    44.81 26523  1  1 0 0  0.003127    0.003143
2456691.746049    0.011062    0.001903  18.023 -0.0421  2.257 0.051 1.04735  1023.622  1022.246    0.06    42.13 21674  1  1 0 0  0.003130    0.008039
2456691.767630    0.015347    0.001897  18.023 -0.0375  2.190 0.055 1.04738   926.749  1065.503  179.95    42.60 21474  2  1 0 0  0.003327    0.011631
2456691.768158    0.008624    0.001887  18.023 -0.0422  2.541 0.077 1.04753  1019.756  1024.981  179.96    43.09 19810  2  1 0 0  0.003335    0.005259
2456691.784964    0.007065    0.001904  18.023 -0.0341  2.053 0.058 1.05605  1022.065  1024.822  179.96    38.83 30742  2  1 0 0  0.003470    0.003088
2456691.785492    0.007719    0.001904  18.023 -0.0378  2.154 0.066 1.05644  1022.280  1025.251  179.96    40.04 25771  2  1 0 0  0.003435    0.003875
2456691.802350    0.013604    0.001918  18.023 -0.0279  2.138 0.066 1.07277  1021.835  1025.014  179.97    38.03 28210  2  1 0 0  0.002331    0.010676
2456691.802877    0.003789    0.001922  18.023 -0.0271  2.110 0.072 1.07341  1021.929  1025.047  179.96    39.46 29705  2  1 0 0  0.002297    0.000862
2456691.819672    0.004211    0.001956  18.023 -0.0229  2.411 0.073 1.09798  1022.072  1024.440  179.97    40.66 20033  2  1 0 0  0.002330    0.001563
2456691.820203    0.001267    0.001943  18.023 -0.0240  2.276 0.069 1.09889  1022.047  1025.027  179.97    40.05 25315  2  1 0 0  0.002331   -0.001520
2456691.833614    0.009989    0.001971  18.023 -0.0260  2.359 0.083 1.12504  1022.899  1024.374  179.95    33.85 21724  2  1 0 0  0.002403    0.007226
2456691.834136    0.003063    0.001985  18.023 -0.0256  2.245 0.069 1.12617  1022.481  1024.442  179.95    35.57 19839  2  1 0 0  0.002406    0.000181
2456691.858320    0.001200    0.002062  18.023 -0.0168  2.492 0.068 1.18997  1021.788  1022.996  179.98    37.01 20688  2  1 0 0  0.002665   -0.001649
2456691.858842    0.000980    0.002049  18.023 -0.0228  2.254 0.069 1.19160  1022.593  1020.996  179.98    36.08 22736  2  1 0 0  0.002672   -0.002117
2456691.872365    0.013596    0.002113  18.023 -0.0113  3.139 0.193 1.23818  1021.319  1019.378  179.97    42.41 13096  2  1 0 0  0.002688    0.011387
2456691.872883    0.001350    0.002124  18.023 -0.0188  3.254 0.186 1.24014  1022.242  1019.930  179.96    42.73 11815  2  1 0 0  0.002686   -0.000739
2456691.892299    0.002593    0.002242  18.023 -0.0143  2.872 0.145 1.32379  1022.730  1024.468  179.98    80.14 15431  2  1 0 0  0.002970   -0.000125
2456691.892823    0.004971    0.002256  18.023 -0.0153  2.980 0.157 1.32635  1022.027  1025.442  179.98    87.20 14995  2  1 0 0  0.002989    0.002346
2456692.543249    0.006912    0.003352  18.023 -0.0137  2.260 0.069 1.95507  1023.161  1022.209   -0.01    87.29 21942  1  1 0 0  0.001363    0.005385
2456692.543772    0.005359    0.003326  18.023 -0.0087  2.321 0.074 1.94795  1023.001  1020.742   -0.01    86.85 25089  1  1 0 0  0.001380    0.003880
2456692.566592    0.004757    0.002829  18.023 -0.0076  2.441 0.058 1.68610  1023.547  1022.614    0.00    74.43 16244  1  1 0 0  0.001845    0.003007
2456692.567107    0.003755    0.002843  18.023 -0.0143  2.595 0.039 1.68112  1023.022  1023.866    0.01    74.98 16860  1  1 0 0  0.001819    0.002184
2456692.635558    0.007946    0.002128  18.023 -0.0160  2.206 0.053 1.24958  1023.781  1022.427    0.03    45.53 23363  1  1 0 0 -0.000959    0.008326
2456692.636083    0.004608    0.002128  18.023 -0.0163  2.168 0.052 1.24753  1024.950  1024.492    0.03    47.39 22067  1  1 0 0 -0.000945    0.004937
2456692.656062    0.006053    0.002045  18.023 -0.0225  2.401 0.081 1.17935  1022.596  1023.958    0.03    43.69 17763  1  1 0 0 -0.000776    0.006476
2456692.656588    0.007341    0.002059  18.023 -0.0279  2.484 0.046 1.17780  1023.925  1025.096    0.03    39.85 19220  1  1 0 0 -0.000777    0.007850
2456692.671036    0.010468    0.001986  18.023 -0.0190  2.309 0.052 1.13929  1022.436  1024.589    0.04    40.11 18321  1  1 0 0 -0.000888    0.010892
2456692.671551    0.004651    0.001978  18.023 -0.0171  2.153 0.046 1.13806  1023.104  1023.792    0.04    37.83 25948  1  1 0 0 -0.000895    0.004922
2456692.690590    0.006885    0.001936  18.023 -0.0123  2.230 0.053 1.09907  1022.410  1023.042    0.05    36.94 21485  1  1 0 0 -0.000895    0.007235
2456692.691400    0.000353    0.001948  18.023 -0.0146  2.165 0.051 1.09767  1023.390  1024.342    0.05    35.76 20982  1  1 0 0 -0.000880    0.000623
2456692.707819    0.001237    0.001905  18.023 -0.0126  2.175 0.047 1.07365  1023.087  1023.090    0.05    34.98 27876  1  1 0 0 -0.000799    0.001449
2456692.708334    0.005749    0.001907  18.023 -0.0124  2.217 0.044 1.07303  1023.665  1023.754    0.05    34.90 23459  1  1 0 0 -0.000815    0.006018
2456692.724822    0.003469    0.001891  18.023 -0.0124  2.270 0.054 1.05687  1023.931  1022.892    0.05    31.27 25389  1  1 0 0 -0.001227    0.004140
2456692.725335    0.001433    0.001897  18.023 -0.0155  2.335 0.066 1.05649  1024.187  1022.238    0.05    31.78 21788  1  1 0 0 -0.001208    0.002154
2456692.740785    0.009123    0.001895  18.023 -0.0199  2.411 0.054 1.04815  1029.899  1021.823    0.04    30.48 21294  1  1 0 0 -0.000621    0.009426
2456692.741297    0.004336    0.001878  18.023 -0.0148  2.257 0.063 1.04798  1027.279  1021.538    0.04    29.63 21455  1  1 0 0 -0.000601    0.004466
2456692.760125    0.003379    0.001886  18.023 -0.0114  2.630 0.087 1.04635  1022.558  1023.764  179.95    36.99 16207  2  1 0 0 -0.001166    0.003907
2456692.760658    0.005381    0.001878  18.023 -0.0114  2.289 0.071 1.04643  1022.987  1022.547  179.95    37.96 21234  2  1 0 0 -0.001186    0.005577
2456692.777602    0.006755    0.001890  18.023 -0.0158  2.458 0.115 1.05294  1022.093  1022.941  179.94    36.21 21876  2  1 0 0 -0.000826    0.006820
2456692.778114    0.006983    0.001888  18.023 -0.0142  2.435 0.076 1.05325  1021.860  1022.050  179.94    35.67 22876  2  1 0 0 -0.000809    0.007011
2456692.794855    0.006590    0.001910  18.023 -0.0119  2.604 0.087 1.06732  1021.878  1020.506  179.95    37.04 18565  2  1 0 0 -0.000720    0.006715
2456692.795369    0.002810    0.001892  18.023 -0.0080  2.809 0.099 1.06787  1022.246  1021.554  179.95    37.15 15616  2  1 0 0 -0.000723    0.003147
2456692.811585    0.004269    0.001917  18.023 -0.0088  2.363 0.084 1.08916  1022.690  1023.811  179.95    38.09 23003  2  1 0 0 -0.000400    0.003877
2456692.812109    0.005586    0.001914  18.023 -0.0125  2.551 0.155 1.08997  1023.085  1023.933  179.95    38.86 20166  2  1 0 0 -0.000377    0.005367
2456692.828177    0.000698    0.001961  18.023 -0.0083  2.432 0.118 1.11919  1023.574  1023.864  179.95    40.54 21064  2  1 0 0  0.000057   -0.000009
2456692.828695    0.006611    0.001956  18.023 -0.0052  2.146 0.068 1.12027  1022.614  1023.167  179.95    41.28 28016  2  1 0 0  0.000052    0.005616
2456692.846523    0.000727    0.002004  18.023 -0.0137  2.537 0.134 1.16329  1023.106  1023.608  179.96    43.20 17962  2  1 0 0  0.000111    0.000081
